Unnamed: 0,PDB code,Affinity Data Type,Affinity Data Value,pKd pKi pIC50,delta G,1/K
2692,6bod,Kd,55000.0,4.26,-5.81,2e-05
2705,4bhz,IC50,53500.0,4.27,-5.82,2e-05
2706,4h36,IC50,53400.0,4.27,-5.83,2e-05
2712,1gx4,Kd,53000.0,4.28,-5.83,2e-05
2715,2g96,Kd,52800.0,4.28,-5.83,2e-05
2718,2wmr,IC50,52000.0,4.28,-5.84,2e-05
2726,4fak,Kd,52000.0,4.28,-5.84,2e-05
2731,5a6n,IC50,52000.0,4.28,-5.84,2e-05
2732,5al1,IC50,53000.0,4.28,-5.83,2e-05
2741,1e2l,Ki,51500.0,4.29,-5.85,2e-05
2746,4i3z,Kd,51300.0,4.29,-5.85,2e-05
2757,1qm4,Ki,50000.0,4.3,-5.86,2e-05
2767,2xnn,IC50,50000.0,4.3,-5.86,2e-05
2772,3mta,IC50,50400.0,4.3,-5.86,2e-05
2773,3n46,IC50,50000.0,4.3,-5.86,2e-05
2776,3upk,Kd,50000.0,4.3,-5.86,2e-05
2779,4eoh,Ki,50000.0,4.3,-5.86,2e-05
2794,4zme,Kd,50000.0,4.3,-5.86,2e-05
2798,5dtm,Kd,50000.0,4.3,-5.86,2e-05
2801,5ewy,Kd,50000.0,4.3,-5.86,2e-05
2810,5vt1,IC50,50000.0,4.3,-5.86,2e-05
2821,6q4g,Kd,50000.0,4.3,-5.86,2e-05
2825,2wkt,Kd,49000.0,4.31,-5.88,2e-05
2828,3r8z,IC50,49000.0,4.31,-5.88,2e-05
2834,4mi6,Ki,48680.0,4.31,-5.88,2e-05
2842,5ogl,Kd,48500.0,4.31,-5.88,2e-05
2855,4hco,IC50,47380.0,4.32,-5.9,2e-05
2858,4u43,Kd,48000.0,4.32,-5.89,2e-05
2864,2uze,IC50,47000.0,4.33,-5.9,2e-05
2867,3l7a,Ki,46420.0,4.33,-5.91,2e-05
2872,4zcs,Kd,47000.0,4.33,-5.9,2e-05
2876,6g29,Kd,47000.0,4.33,-5.9,2e-05
2896,1yfz,Ki,45000.0,4.35,-5.93,2e-05
2899,3feg,Kd,45000.0,4.35,-5.93,2e-05
2902,4ez3,IC50,45000.0,4.35,-5.93,2e-05
2904,4owv,Ki,45000.0,4.35,-5.93,2e-05
2905,5erg,Kd,44330.0,4.35,-5.94,2e-05
2916,1wbw,IC50,44000.0,4.36,-5.94,2e-05
2917,1we2,Kd,44000.0,4.36,-5.94,2e-05
2919,2fys,Kd,44000.0,4.36,-5.94,2e-05
2940,4gu9,Kd,43000.0,4.37,-5.95,2e-05
2947,1bhf,Kd,42000.0,4.38,-5.97,2e-05
2950,2wmu,IC50,42000.0,4.38,-5.97,2e-05
2955,3sc1,IC50,41400.0,4.38,-5.98,2e-05
2956,3snb,Ki,41240.0,4.38,-5.98,2e-05
2964,6o5u,Kd,42000.0,4.38,-5.97,2e-05
2971,3e62,IC50,40900.0,4.39,-5.98,2e-05
2972,3snc,Ki,40980.0,4.39,-5.98,2e-05
2973,3tll,Ki,40830.0,4.39,-5.98,2e-05
2979,5e8w,IC50,41000.0,4.39,-5.98,2e-05
2982,5orh,Kd,41000.0,4.39,-5.98,2e-05
2984,5zni,Kd,40300.0,4.39,-5.99,2e-05
3001,3np9,IC50,39800.0,4.4,-6.0,3e-05
3005,3zls,IC50,39400.0,4.4,-6.01,3e-05
3012,4zh3,IC50,40000.0,4.4,-6.0,3e-05
3033,2csn,Ki,39000.0,4.41,-6.01,3e-05
3034,2ypp,Kd,39000.0,4.41,-6.01,3e-05
3035,3iqi,Kd,38700.0,4.41,-6.02,3e-05
3047,5dtr,IC50,39000.0,4.41,-6.01,3e-05
3053,1h00,IC50,38000.0,4.42,-6.03,3e-05
3061,3p23,IC50,38000.0,4.42,-6.03,3e-05
3062,3qvv,Ki,38000.0,4.42,-6.03,3e-05
3065,4ek9,Ki,38000.0,4.42,-6.03,3e-05
3073,5xp7,Ki,38000.0,4.42,-6.03,3e-05
3087,3b82,Kd,37000.0,4.43,-6.04,3e-05
3090,3pxf,Kd,37000.0,4.43,-6.04,3e-05
3091,3pxq,Kd,37000.0,4.43,-6.04,3e-05
3093,3vbt,IC50,37000.0,4.43,-6.04,3e-05
3094,4axd,Kd,37000.0,4.43,-6.04,3e-05
3095,4bdd,IC50,36900.0,4.43,-6.04,3e-05
3103,4xhl,IC50,37000.0,4.43,-6.04,3e-05
3122,3okc,Kd,36500.0,4.44,-6.05,3e-05
3124,3u81,Ki,36000.0,4.44,-6.06,3e-05
3130,4k3o,Kd,36700.0,4.44,-6.05,3e-05
3138,5mrd,IC50,36400.0,4.44,-6.05,3e-05
3140,6np4,Kd,36000.0,4.44,-6.06,3e-05
3141,6ppy,Ki,36000.0,4.44,-6.06,3e-05
3146,4h71,IC50,35570.0,4.45,-6.07,3e-05
3152,1v1k,IC50,35000.0,4.46,-6.08,3e-05
3153,1w84,IC50,35000.0,4.46,-6.08,3e-05
3154,1wvc,Ki,35000.0,4.46,-6.08,3e-05
3158,2pt9,IC50,35000.0,4.46,-6.08,3e-05
3162,2zit,Kd,35000.0,4.46,-6.08,3e-05
3168,3sgv,IC50,35000.0,4.46,-6.08,3e-05
3170,4gki,Ki,34400.0,4.46,-6.09,3e-05
3177,6cq0,IC50,35000.0,4.46,-6.08,3e-05
3184,3hec,Kd,34000.0,4.47,-6.09,3e-05
3190,4mra,IC50,33500.0,4.47,-6.1,3e-05
3204,1qan,Ki,33000.0,4.48,-6.11,3e-05
3206,1zkk,Kd,33000.0,4.48,-6.11,3e-05
3214,3s0o,IC50,33000.0,4.48,-6.11,3e-05
3220,4eke,Ki,33400.0,4.48,-6.1,3e-05
3223,5a7y,Kd,33000.0,4.48,-6.11,3e-05
3238,6qrf,Kd,33000.0,4.48,-6.11,3e-05
3242,1o7o,Kd,32000.0,4.49,-6.13,3e-05
3243,2prj,Ki,32000.0,4.49,-6.13,3e-05
3244,3f9y,Kd,32000.0,4.49,-6.13,3e-05
3245,3h26,IC50,32400.0,4.49,-6.12,3e-05
3253,4el0,Ki,32400.0,4.49,-6.12,3e-05
3262,1d6n,Ki,31500.0,4.5,-6.14,3e-05
3278,2yog,Ki,31000.0,4.51,-6.15,3e-05
3284,4d2w,IC50,31000.0,4.51,-6.15,3e-05
3291,5auv,IC50,31000.0,4.51,-6.15,3e-05
3300,1mrn,Ki,30000.0,4.52,-6.17,3e-05
3302,1xz8,Kd,30000.0,4.52,-6.17,3e-05
3315,2wl5,Kd,30000.0,4.52,-6.17,3e-05
3317,2xf0,IC50,30000.0,4.52,-6.17,3e-05
3320,3dga,IC50,29900.0,4.52,-6.17,3e-05
3324,3ksl,IC50,30000.0,4.52,-6.17,3e-05
3325,3lau,IC50,30000.0,4.52,-6.17,3e-05
3336,4pml,IC50,30000.0,4.52,-6.17,3e-05
3337,4pnn,IC50,30000.0,4.52,-6.17,3e-05
3338,4pns,IC50,30000.0,4.52,-6.17,3e-05
3339,4pyn,IC50,30000.0,4.52,-6.17,3e-05
3340,4pyo,IC50,30000.0,4.52,-6.17,3e-05
3341,4trc,Kd,30000.0,4.52,-6.17,3e-05
3353,6ccn,IC50,30000.0,4.52,-6.17,3e-05
3356,6p88,Kd,30200.0,4.52,-6.16,3e-05
3357,6qdx,Kd,30000.0,4.52,-6.17,3e-05
3358,3h30,Ki,29200.0,4.53,-6.18,3e-05
3360,3otx,IC50,29400.0,4.53,-6.18,3e-05
3363,5dms,Kd,29580.0,4.53,-6.17,3e-05
3364,5o0e,Kd,29600.0,4.53,-6.17,3e-05
3367,6em7,Kd,29600.0,4.53,-6.17,3e-05
3368,6ema,Kd,29600.0,4.53,-6.17,3e-05
3369,6eru,Kd,29600.0,4.53,-6.17,3e-05
3370,6esa,Kd,29600.0,4.53,-6.17,3e-05
3394,4m5h,Kd,29000.0,4.54,-6.19,3e-05
3403,5q0t,IC50,29000.0,4.54,-6.19,3e-05
3406,5wg6,IC50,28600.0,4.54,-6.19,3e-05
3415,1h08,IC50,28000.0,4.55,-6.21,4e-05
3419,2qn2,IC50,28000.0,4.55,-6.21,4e-05
3427,3mt8,IC50,28300.0,4.55,-6.2,4e-05
3431,3rr4,Ki,28050.0,4.55,-6.21,4e-05
3433,3vby,IC50,28000.0,4.55,-6.21,4e-05
3449,6pf3,IC50,28000.0,4.55,-6.21,4e-05
3450,2cgv,IC50,27300.0,4.56,-6.22,4e-05
3461,1w2g,Ki,27000.0,4.57,-6.23,4e-05
3463,2uzo,IC50,27000.0,4.57,-6.23,4e-05
3464,2y2h,IC50,27000.0,4.57,-6.23,4e-05
3465,2y2n,IC50,27000.0,4.57,-6.23,4e-05
3469,3sym,Ki,27100.0,4.57,-6.23,4e-05
3473,4erk,IC50,27000.0,4.57,-6.23,4e-05
3483,5ko5,Kd,27000.0,4.57,-6.23,4e-05
3485,5q0r,IC50,27000.0,4.57,-6.23,4e-05
3487,6np5,Kd,27000.0,4.57,-6.23,4e-05
3488,6nti,Kd,27000.0,4.57,-6.23,4e-05
3490,3nc4,IC50,26600.0,4.58,-6.24,4e-05
3502,1fj4,Kd,26000.0,4.59,-6.25,4e-05
3507,2c69,IC50,26000.0,4.59,-6.25,4e-05
3508,2ihj,Ki,25700.0,4.59,-6.26,4e-05
3510,2x6f,IC50,25713.0,4.59,-6.26,4e-05
3512,2y2i,IC50,26000.0,4.59,-6.25,4e-05
3514,3f3t,Kd,26000.0,4.59,-6.25,4e-05
3515,3h2o,IC50,25900.0,4.59,-6.25,4e-05
3517,3iqh,Kd,25800.0,4.59,-6.26,4e-05
3519,3mt9,IC50,25700.0,4.59,-6.26,4e-05
3523,4c6u,Kd,25600.0,4.59,-6.26,4e-05
3524,4c6v,Kd,25600.0,4.59,-6.26,4e-05
3529,4xbo,Kd,26000.0,4.59,-6.25,4e-05
3548,1upf,Ki,25000.0,4.6,-6.27,4e-05
3556,2q80,Ki,25000.0,4.6,-6.27,4e-05
3558,2v54,Ki,25000.0,4.6,-6.27,4e-05
3560,2vb8,Kd,25000.0,4.6,-6.27,4e-05
3561,2vba,Kd,25000.0,4.6,-6.27,4e-05
3565,2yof,Ki,25000.0,4.6,-6.27,4e-05
3566,3cpb,IC50,25000.0,4.6,-6.27,4e-05
3568,3iqg,Kd,24900.0,4.6,-6.28,4e-05
3572,3vhk,Ki,25000.0,4.6,-6.27,4e-05
3573,4bc5,Ki,25000.0,4.6,-6.27,4e-05
3576,4jal,Kd,25000.0,4.6,-6.27,4e-05
3577,4p58,Ki,25000.0,4.6,-6.27,4e-05
3592,6p87,Kd,25400.0,4.6,-6.27,4e-05
3594,6qe0,Kd,25000.0,4.6,-6.27,4e-05
3595,2bo4,Ki,24600.0,4.61,-6.28,4e-05
3601,4ocq,Kd,24700.0,4.61,-6.28,4e-05
3607,13gs,Ki,24000.0,4.62,-6.3,4e-05
3608,1f4f,Ki,24000.0,4.62,-6.3,4e-05
3611,1mn9,Kd,24000.0,4.62,-6.3,4e-05
3614,1t5a,Ki,24000.0,4.62,-6.3,4e-05
3635,4hej,IC50,24000.0,4.62,-6.3,4e-05
3646,5np8,Kd,24000.0,4.62,-6.3,4e-05
3653,3mtb,IC50,23200.0,4.63,-6.32,4e-05
3655,3v43,Kd,23300.0,4.63,-6.32,4e-05
3657,4cfv,IC50,23600.0,4.63,-6.31,4e-05
3668,2brh,IC50,22900.0,4.64,-6.33,4e-05
3672,3c72,IC50,22700.0,4.64,-6.33,4e-05
3674,3wbl,IC50,23000.0,4.64,-6.32,4e-05
3678,4qna,IC50,23000.0,4.64,-6.32,4e-05
3679,5dhr,Ki,23000.0,4.64,-6.32,4e-05
3682,5etl,Kd,23000.0,4.64,-6.32,4e-05
3685,5uxn,Kd,23000.0,4.64,-6.32,4e-05
3687,5ypp,Kd,23000.0,4.64,-6.32,4e-05
3688,5ypw,Kd,23000.0,4.64,-6.32,4e-05
3689,5ypy,Kd,23000.0,4.64,-6.32,4e-05
3706,5jq9,IC50,22500.0,4.65,-6.34,4e-05
3708,5xvu,Kd,22300.0,4.65,-6.34,4e-05
3714,1h01,IC50,22000.0,4.66,-6.35,5e-05
3719,2ca8,Kd,22000.0,4.66,-6.35,5e-05
3726,3h1z,Kd,22000.0,4.66,-6.35,5e-05
3727,3mss,Kd,22000.0,4.66,-6.35,5e-05
3732,4hso,Kd,22000.0,4.66,-6.35,5e-05
3737,5hl9,IC50,22000.0,4.66,-6.35,5e-05
3738,5hld,IC50,22000.0,4.66,-6.35,5e-05
3747,6g2c,Kd,22000.0,4.66,-6.35,5e-05
3752,2h23,Kd,21200.0,4.67,-6.37,5e-05
3759,4gkh,Ki,21500.0,4.67,-6.36,5e-05
3760,4nku,Kd,21300.0,4.67,-6.37,5e-05
3762,5jsq,Ki,21300.0,4.67,-6.37,5e-05
3769,1ol1,IC50,21000.0,4.68,-6.38,5e-05
3774,2ypo,Kd,21000.0,4.68,-6.38,5e-05
3780,4l58,Kd,21000.0,4.68,-6.38,5e-05
3786,5auu,IC50,21000.0,4.68,-6.38,5e-05
3788,5fe9,Kd,20980.0,4.68,-6.38,5e-05
3806,2rio,Kd,20400.0,4.69,-6.39,5e-05
3822,1agw,IC50,20000.0,4.7,-6.41,5e-05
3826,1gpy,Kd,20000.0,4.7,-6.41,5e-05
3829,1v41,Ki,20000.0,4.7,-6.41,5e-05
3844,2y2p,IC50,20000.0,4.7,-6.41,5e-05
3847,3dg8,IC50,20000.0,4.7,-6.41,5e-05
3848,3h21,IC50,19800.0,4.7,-6.41,5e-05
3852,3kr0,Kd,20000.0,4.7,-6.41,5e-05
3858,3tg5,Kd,20000.0,4.7,-6.41,5e-05
3860,3uqf,Ki,20000.0,4.7,-6.41,5e-05
3861,3uxm,IC50,20000.0,4.7,-6.41,5e-05
3862,4fic,IC50,20000.0,4.7,-6.41,5e-05
3871,5h85,Kd,20000.0,4.7,-6.41,5e-05
3875,5lvn,Kd,20000.0,4.7,-6.41,5e-05
3876,5mkx,IC50,20000.0,4.7,-6.41,5e-05
3880,5o48,IC50,20000.0,4.7,-6.41,5e-05
3899,6p86,Kd,20000.0,4.7,-6.41,5e-05
3906,2qrh,Ki,19600.0,4.71,-6.42,5e-05
3907,3fnm,Ki,19700.0,4.71,-6.42,5e-05
3909,3h23,IC50,19300.0,4.71,-6.43,5e-05
3915,4yb5,Kd,19300.0,4.71,-6.43,5e-05
3924,6ueg,Kd,19500.0,4.71,-6.42,5e-05
3928,1urc,IC50,19200.0,4.72,-6.43,5e-05
3934,3ebo,Ki,19010.0,4.72,-6.44,5e-05
3935,3f6g,Ki,19000.0,4.72,-6.44,5e-05
3936,3f6h,Ki,19000.0,4.72,-6.44,5e-05
3937,3f9w,Kd,19000.0,4.72,-6.44,5e-05
3938,3oka,Kd,19000.0,4.72,-6.44,5e-05
3939,3okp,Kd,19000.0,4.72,-6.44,5e-05
3941,3r6c,Ki,19000.0,4.72,-6.44,5e-05
3944,4m5l,Kd,18900.0,4.72,-6.44,5e-05
3945,4nan,IC50,19000.0,4.72,-6.44,5e-05
3951,5m51,IC50,19000.0,4.72,-6.44,5e-05
3960,6qqw,Kd,19000.0,4.72,-6.44,5e-05
3976,1qaq,Ki,18000.0,4.74,-6.47,6e-05
3977,1ru1,Kd,18000.0,4.74,-6.47,6e-05
3979,2e2p,Ki,18000.0,4.74,-6.47,6e-05
3989,3erk,IC50,18000.0,4.74,-6.47,6e-05
3990,3f3u,Kd,18000.0,4.74,-6.47,6e-05
3999,3qs8,Ki,18000.0,4.74,-6.47,6e-05
4003,4cfm,IC50,18200.0,4.74,-6.46,5e-05
4004,4ih6,Kd,18000.0,4.74,-6.47,6e-05
4008,4m5m,Kd,18000.0,4.74,-6.47,6e-05
4012,5ful,IC50,18300.0,4.74,-6.46,5e-05
4014,5k03,Kd,18000.0,4.74,-6.47,6e-05
4016,5w0l,IC50,18000.0,4.74,-6.47,6e-05
4018,6buv,IC50,18000.0,4.74,-6.47,6e-05
4019,6dub,Kd,18000.0,4.74,-6.47,6e-05
4023,6pf6,IC50,18000.0,4.74,-6.47,6e-05
4027,3g2j,Ki,17900.0,4.75,-6.47,6e-05
4034,1q8t,Kd,17500.0,4.76,-6.49,6e-05
4035,2cgw,IC50,17300.0,4.76,-6.49,6e-05
4036,3acw,Ki,17500.0,4.76,-6.49,6e-05
4041,3twv,Kd,17200.0,4.76,-6.5,6e-05
4042,4au7,Kd,17200.0,4.76,-6.5,6e-05
4045,4p7e,IC50,17500.0,4.76,-6.49,6e-05
4055,1l5r,Kd,17000.0,4.77,-6.5,6e-05
4056,1pxi,IC50,17000.0,4.77,-6.5,6e-05
4057,1rti,IC50,17000.0,4.77,-6.5,6e-05
4060,2afw,Ki,17000.0,4.77,-6.5,6e-05
4063,2chw,IC50,17000.0,4.77,-6.5,6e-05
4066,2qn1,IC50,17000.0,4.77,-6.5,6e-05
4069,2xk4,IC50,16900.0,4.77,-6.51,6e-05
4078,3s1h,IC50,17000.0,4.77,-6.5,6e-05
4079,3t3i,Ki,17000.0,4.77,-6.5,6e-05
4080,3tiy,IC50,17000.0,4.77,-6.5,6e-05
4081,3vbx,IC50,17000.0,4.77,-6.5,6e-05
4083,4j09,Kd,17000.0,4.77,-6.5,6e-05
4087,4uoh,Kd,17000.0,4.77,-6.5,6e-05
4088,5ccl,IC50,17000.0,4.77,-6.5,6e-05
4090,5ho7,IC50,17000.0,4.77,-6.5,6e-05
4095,5o0j,Kd,16850.0,4.77,-6.51,6e-05
4097,5orj,Kd,17000.0,4.77,-6.5,6e-05
4110,4ad6,Kd,16700.0,4.78,-6.51,6e-05
4111,5obj,Ki,16500.0,4.78,-6.52,6e-05
4114,6c9n,IC50,16500.0,4.78,-6.52,6e-05
4121,3g2k,Ki,16100.000000000002,4.79,-6.54,6e-05
4125,5fwa,IC50,16300.0,4.79,-6.53,6e-05
4130,1azg,Kd,16000.0,4.8,-6.54,6e-05
4134,1tsv,Kd,16000.0,4.8,-6.54,6e-05
4135,1ybg,Ki,16000.0,4.8,-6.54,6e-05
4139,2vwv,IC50,16000.0,4.8,-6.54,6e-05
4140,2y2j,IC50,16000.0,4.8,-6.54,6e-05
4142,3dnd,Ki,16000.0,4.8,-6.54,6e-05
4146,3mlb,IC50,16000.0,4.8,-6.54,6e-05
4147,3o2m,Kd,16000.0,4.8,-6.54,6e-05
4150,4bde,IC50,15900.0,4.8,-6.54,6e-05
4151,4de7,Kd,16000.0,4.8,-6.54,6e-05
4156,4m7x,IC50,15700.0,4.8,-6.55,6e-05
4161,5eko,IC50,15785.0,4.8,-6.55,6e-05
4166,5k51,Ki,15800.0,4.8,-6.55,6e-05
4171,6pf4,IC50,16000.0,4.8,-6.54,6e-05
4173,1b4d,Ki,15600.0,4.81,-6.55,6e-05
4174,1p5e,IC50,15600.0,4.81,-6.55,6e-05
4175,2cgx,IC50,15600.0,4.81,-6.55,6e-05
4177,4yzn,IC50,15400.0,4.81,-6.56,6e-05
4178,5cqj,IC50,15400.0,4.81,-6.56,6e-05
4183,6p84,Kd,15600.0,4.81,-6.55,6e-05
4190,1xff,Ki,15000.0,4.82,-6.58,7e-05
4193,2a0t,Kd,15000.0,4.82,-6.58,7e-05
4194,2gl0,Kd,15000.0,4.82,-6.58,7e-05
4212,3kqy,Kd,15000.0,4.82,-6.58,7e-05
4214,3qqk,IC50,15000.0,4.82,-6.58,7e-05
4215,3r88,Ki,15000.0,4.82,-6.58,7e-05
4216,3unk,IC50,15000.0,4.82,-6.58,7e-05
4222,4e6c,Kd,15000.0,4.82,-6.58,7e-05
4232,5ayf,Ki,15000.0,4.82,-6.58,7e-05
4233,5bnm,IC50,15000.0,4.82,-6.58,7e-05
4265,4ckj,Kd,14300.0,4.84,-6.61,7e-05
4266,4kif,Kd,14600.0,4.84,-6.59,7e-05
4267,4l7n,IC50,14400.0,4.84,-6.6,7e-05
4268,4m5j,Kd,14500.0,4.84,-6.6,7e-05
4269,4njd,IC50,14470.0,4.84,-6.6,7e-05
4270,4uof,Kd,14600.0,4.84,-6.59,7e-05
4273,5e1b,Kd,14300.0,4.84,-6.61,7e-05
4276,5wyq,Kd,14400.0,4.84,-6.6,7e-05
4281,1bux,Kd,14000.0,4.85,-6.62,7e-05
4288,1tkc,Kd,14000.0,4.85,-6.62,7e-05
4289,1uu7,IC50,14000.0,4.85,-6.62,7e-05
4290,1vkj,Kd,14000.0,4.85,-6.62,7e-05
4293,2j4k,Kd,14000.0,4.85,-6.62,7e-05
4294,2j87,IC50,14000.0,4.85,-6.62,7e-05
4301,3cj2,Kd,14000.0,4.85,-6.62,7e-05
4304,3ik1,Ki,14000.0,4.85,-6.62,7e-05
4306,3kpw,Kd,14000.0,4.85,-6.62,7e-05
4307,3kqa,IC50,14000.0,4.85,-6.62,7e-05
4322,4ovh,Kd,14000.0,4.85,-6.62,7e-05
4328,5ewk,Kd,14000.0,4.85,-6.62,7e-05
4336,6cq4,IC50,14000.0,4.85,-6.62,7e-05
4340,6gpb,Ki,14000.0,4.85,-6.62,7e-05
4344,6qre,Kd,14000.0,4.85,-6.62,7e-05
4345,2brb,Ki,13700.0,4.86,-6.63,7e-05
4346,3g2i,Ki,13700.0,4.86,-6.63,7e-05
4347,5djr,IC50,13900.0,4.86,-6.62,7e-05
4355,2cgu,IC50,13400.0,4.87,-6.64,7e-05
4357,3iw8,Kd,13400.0,4.87,-6.64,7e-05
4361,4ipj,Kd,13500.0,4.87,-6.64,7e-05
4370,2clx,Ki,13300.0,4.88,-6.65,8e-05
4377,4l7o,IC50,13200.0,4.88,-6.65,8e-05
4380,6clv,Kd,13300.0,4.88,-6.65,8e-05
4383,1h0w,IC50,13000.0,4.89,-6.66,8e-05
4388,1pxj,IC50,13000.0,4.89,-6.66,8e-05
4392,2lsk,Kd,13000.0,4.89,-6.66,8e-05
4397,3juk,Kd,12900.0,4.89,-6.67,8e-05
4404,4l9i,Kd,13000.0,4.89,-6.66,8e-05
4407,4pgh,Kd,13000.0,4.89,-6.66,8e-05
4408,4pnu,Kd,13000.0,4.89,-6.66,8e-05
4415,5j7w,Ki,13000.0,4.89,-6.66,8e-05
4417,5l3a,Kd,13000.0,4.89,-6.66,8e-05
4418,5m4u,Ki,13000.0,4.89,-6.66,8e-05
4419,5o9o,Kd,13000.0,4.89,-6.66,8e-05
4431,6qrc,Kd,13000.0,4.89,-6.66,8e-05
4433,3k3j,IC50,12500.0,4.9,-6.68,8e-05
4436,4lil,Kd,12500.0,4.9,-6.68,8e-05
4437,5npr,Ki,12500.0,4.9,-6.68,8e-05
4448,3t3d,Ki,12390.0,4.91,-6.69,8e-05
4449,3te5,Kd,12300.0,4.91,-6.69,8e-05
4458,1e1v,Ki,12000.0,4.92,-6.71,8e-05
4460,1h1p,Ki,12000.0,4.92,-6.71,8e-05
4465,2a58,Kd,12000.0,4.92,-6.71,8e-05
4473,3dgq,IC50,12000.0,4.92,-6.71,8e-05
4480,3s00,IC50,12000.0,4.92,-6.71,8e-05
4485,4c73,Kd,12100.0,4.92,-6.7,8e-05
4490,4zlo,IC50,12000.0,4.92,-6.71,8e-05
4498,5m57,IC50,12000.0,4.92,-6.71,8e-05
4500,5otr,Kd,12000.0,4.92,-6.71,8e-05
4513,6qqv,Kd,12000.0,4.92,-6.71,8e-05
4522,4bdc,IC50,11700.0,4.93,-6.72,9e-05
4528,1e2k,Ki,11400.0,4.94,-6.74,9e-05
4530,2gss,Ki,11500.0,4.94,-6.73,9e-05
4532,2vo4,Kd,11600.0,4.94,-6.73,9e-05
4535,4dmw,Kd,11400.0,4.94,-6.74,9e-05
4552,2z50,IC50,11220.0,4.95,-6.75,9e-05
4553,3bpr,IC50,11300.0,4.95,-6.74,9e-05
4556,4bup,Kd,11200.0,4.95,-6.75,9e-05
4559,4f1q,Kd,11200.0,4.95,-6.75,9e-05
4566,1ao0,Kd,11000.0,4.96,-6.76,9e-05
4571,1nlp,Kd,11000.0,4.96,-6.76,9e-05
4576,1tsy,Kd,11000.0,4.96,-6.76,9e-05
4578,2c6i,IC50,11000.0,4.96,-6.76,9e-05
4583,2yoh,Ki,11000.0,4.96,-6.76,9e-05
4586,3hxf,IC50,11000.0,4.96,-6.76,9e-05
4588,3m5a,Kd,11000.0,4.96,-6.76,9e-05
4590,3n2e,Kd,11000.0,4.96,-6.76,9e-05
4593,3unj,IC50,11000.0,4.96,-6.76,9e-05
4595,3zsq,Kd,10900.0,4.96,-6.77,9e-05
4597,4j04,IC50,11000.0,4.96,-6.76,9e-05
4602,4pl5,IC50,11000.0,4.96,-6.76,9e-05
4603,4qmx,IC50,11000.0,4.96,-6.76,9e-05
4605,5ajo,Kd,11000.0,4.96,-6.76,9e-05
4606,5al3,IC50,11000.0,4.96,-6.76,9e-05
4610,5k05,IC50,11000.0,4.96,-6.76,9e-05
4620,6pf5,IC50,11000.0,4.96,-6.76,9e-05
4628,3qbc,Kd,10800.0,4.97,-6.77,9e-05
4652,4mqp,Ki,10400.0,4.98,-6.79,0.0001
4656,6jof,Kd,10400.0,4.98,-6.79,0.0001
4657,1j4p,Kd,10200.0,4.99,-6.81,0.0001
4658,1k3n,Kd,10200.0,4.99,-6.81,0.0001
4662,4b12,IC50,10200.0,4.99,-6.81,0.0001
4672,6p85,Kd,10300.0,4.99,-6.8,0.0001
4676,1fgi,IC50,10000.0,5.0,-6.82,0.0001
4678,1gsf,IC50,10000.0,5.0,-6.82,0.0001
4681,1i6v,Ki,10000.0,5.0,-6.82,0.0001
4684,1jm4,Kd,10000.0,5.0,-6.82,0.0001
4697,1w2h,Ki,10000.0,5.0,-6.82,0.0001
4702,2jqi,Kd,10000.0,5.0,-6.82,0.0001
4704,2oiq,Kd,10000.0,5.0,-6.82,0.0001
4712,3d1g,Ki,10000.0,5.0,-6.82,0.0001
4716,3ezr,IC50,10000.0,5.0,-6.82,0.0001
4719,3new,Kd,10000.0,5.0,-6.82,0.0001
4722,3pax,IC50,10000.0,5.0,-6.82,0.0001
4726,3uqg,Ki,10000.0,5.0,-6.82,0.0001
4727,3vbv,IC50,10000.0,5.0,-6.82,0.0001
4742,4pnq,IC50,10000.0,5.0,-6.82,0.0001
4745,4waf,IC50>,10000.0,5.0,-6.82,0.0001
4748,4xsx,IC50,10000.0,5.0,-6.82,0.0001
4750,4zh2,IC50,10000.0,5.0,-6.82,0.0001
4751,4zsg,IC50,10000.0,5.0,-6.82,0.0001
4752,4zsl,IC50,10000.0,5.0,-6.82,0.0001
4753,5aux,IC50,10000.0,5.0,-6.82,0.0001
4759,5iui,IC50,10000.0,5.0,-6.82,0.0001
4764,5nq5,IC50,10000.0,5.0,-6.82,0.0001
4766,5wi1,IC50,10000.0,5.0,-6.82,0.0001
4770,5zhj,Kd,10100.0,5.0,-6.81,0.0001
4778,6qrg,Kd,10000.0,5.0,-6.82,0.0001
4781,2i1r,IC50,9700.0,5.01,-6.84,0.0001
4789,4m5g,Kd,9700.0,5.01,-6.84,0.0001
4792,4uzh,IC50,9800.0,5.01,-6.83,0.0001
4797,5oa2,Kd,9800.0,5.01,-6.83,0.0001
4798,6g2e,Kd,9700.0,5.01,-6.84,0.0001
4799,6njz,Kd,9800.0,5.01,-6.83,0.0001
4800,6p89,Kd,9770.0,5.01,-6.83,0.0001
4801,1fsg,IC50,9500.0,5.02,-6.85,0.00011
4810,3smq,Kd,9500.0,5.02,-6.85,0.00011
4814,4l7r,IC50,9600.0,5.02,-6.84,0.0001
4817,4rlk,IC50,9500.0,5.02,-6.85,0.00011
4818,4rll,IC50,9500.0,5.02,-6.85,0.00011
4842,5mrm,Kd,9300.0,5.03,-6.86,0.00011
4860,2wmv,IC50,9200.0,5.04,-6.87,0.00011
4861,3tz0,Kd,9200.0,5.04,-6.87,0.00011
4867,4lph,Kd,9200.0,5.04,-6.87,0.00011
