Unnamed: 0,PDB code,Affinity Data Type,Affinity Data Value,pKd pKi pIC50,delta G,1/K
5047,1w7g,Ki,8000.0,5.1,-6.95,0.00013
5058,2r9w,Ki,8000.0,5.1,-6.95,0.00013
5060,3gy4,Kd,8000.0,5.1,-6.95,0.00013
5064,3qw8,IC50,8000.0,5.1,-6.95,0.00013
5068,3vp2,IC50,8020.0,5.1,-6.95,0.00012
5070,4b77,IC50,7900.0,5.1,-6.96,0.00013
5073,4ejf,IC50,8000.0,5.1,-6.95,0.00013
5078,4qvn,IC50,7925.0,5.1,-6.95,0.00013
5079,4rkx,Ki,8000.0,5.1,-6.95,0.00013
5080,4rn6,Kd,8000.0,5.1,-6.95,0.00013
5092,6ce6,Kd,8000.0,5.1,-6.95,0.00013
5096,6s56,Kd,8000.0,5.1,-6.95,0.00013
5097,6s57,Kd,8000.0,5.1,-6.95,0.00013
5099,1yp9,Ki,7700.0,5.11,-6.97,0.00013
5101,3gpj,Ki,7800.0,5.11,-6.96,0.00013
5103,3k4d,Ki,7750.0,5.11,-6.97,0.00013
5108,4gly,Ki,7700.0,5.11,-6.97,0.00013
5114,5ngf,Kd,7800.0,5.11,-6.96,0.00013
5127,2web,Ki,7600.0,5.12,-6.98,0.00013
5141,4gj6,IC50,7600.0,5.12,-6.98,0.00013
5152,6bh8,IC50,7600.0,5.12,-6.98,0.00013
5164,3wk4,IC50,7400.0,5.13,-7.0,0.00014
5166,4flj,IC50,7450.0,5.13,-6.99,0.00013
5176,1y3x,Ki,7315.0,5.14,-7.0,0.00014
5177,1zzz,Ki,7300.0,5.14,-7.0,0.00014
5179,2hqu,Kd,7200.0,5.14,-7.01,0.00014
5182,2yaz,Kd,7300.0,5.14,-7.0,0.00014
5184,3bls,Ki,7300.0,5.14,-7.0,0.00014
5192,4c1g,IC50,7200.0,5.14,-7.01,0.00014
5193,4ejl,Kd,7200.0,5.14,-7.01,0.00014
5194,4iks,IC50,7230.0,5.14,-7.01,0.00014
5195,4qw0,IC50,7192.0,5.14,-7.01,0.00014
5196,4xjt,IC50,7200.0,5.14,-7.01,0.00014
5197,5btr,Kd,7300.0,5.14,-7.0,0.00014
5212,1jvu,Ki,7000.0,5.15,-7.03,0.00014
5217,1o0m,Ki,7100.0,5.15,-7.02,0.00014
5220,1qxw,IC50,7000.0,5.15,-7.03,0.00014
5226,2go4,IC50,7000.0,5.15,-7.03,0.00014
5236,3e6k,Kd,7000.0,5.15,-7.03,0.00014
5237,3l5c,IC50,7000.0,5.15,-7.03,0.00014
5238,3msl,IC50,7000.0,5.15,-7.03,0.00014
5241,3p8e,Kd,7000.0,5.15,-7.03,0.00014
5242,3udn,IC50,7000.0,5.15,-7.03,0.00014
5243,4b83,IC50,7000.0,5.15,-7.03,0.00014
5249,4qvv,IC50,7010.0,5.15,-7.03,0.00014
5250,4qzw,IC50,7155.0,5.15,-7.02,0.00014
5252,5alw,IC50,7050.0,5.15,-7.02,0.00014
5255,5kqg,IC50,7100.0,5.15,-7.02,0.00014
5272,1q1m,Ki,6900.0,5.16,-7.04,0.00014
5276,3ctr,Kd,6940.0,5.16,-7.03,0.00014
5279,5ow8,IC50,6900.0,5.16,-7.04,0.00014
5291,2zfp,Ki,6800.0,5.17,-7.05,0.00015
5294,3nzx,IC50,6800.0,5.17,-7.05,0.00015
5308,5ohy,Kd,6800.0,5.17,-7.05,0.00015
5320,1ft7,Ki,6600.0,5.18,-7.06,0.00015
5321,1xur,IC50,6600.0,5.18,-7.06,0.00015
5322,2p9a,IC50,6560.0,5.18,-7.07,0.00015
5326,3w37,Ki,6680.0,5.18,-7.06,0.00015
5328,4iif,Ki,6600.0,5.18,-7.06,0.00015
5329,4u73,Ki,6600.0,5.18,-7.06,0.00015
5334,6uvv,IC50,6640.0,5.18,-7.06,0.00015
5335,1ocq,Ki,6500.0,5.19,-7.07,0.00015
5336,1ogg,Ki,6400.0,5.19,-7.08,0.00016
5337,1oxr,Kd,6400.0,5.19,-7.08,0.00016
5338,1rnt,Kd,6500.0,5.19,-7.07,0.00015
5343,2nxm,Kd,6400.0,5.19,-7.08,0.00016
5344,2qdt,Ki,6500.0,5.19,-7.07,0.00015
5346,3kjn,Ki,6440.0,5.19,-7.08,0.00016
5367,3qj0,Ki,6300.0,5.2,-7.09,0.00016
5371,3wk6,IC50,6300.0,5.2,-7.09,0.00016
5373,4b70,IC50,6300.0,5.2,-7.09,0.00016
5379,4qvq,IC50,6366.0,5.2,-7.08,0.00016
5380,5a7j,IC50,6300.0,5.2,-7.09,0.00016
5381,5aia,IC50,6268.0,5.2,-7.09,0.00016
5390,6qhc,IC50,6300.0,5.2,-7.09,0.00016
5392,1o2r,Ki,6100.0,5.21,-7.11,0.00016
5394,1re1,IC50,6117.0,5.21,-7.11,0.00016
5401,3qiz,Ki,6100.0,5.21,-7.11,0.00016
5402,3rth,Kd,6100.0,5.21,-7.11,0.00016
5403,3wqv,Kd,6200.0,5.21,-7.1,0.00016
5407,4ifh,IC50,6100.0,5.21,-7.11,0.00016
5408,4je8,Kd,6100.0,5.21,-7.11,0.00016
5410,4mds,IC50,6200.0,5.21,-7.1,0.00016
5411,4qz2,IC50,6167.0,5.21,-7.1,0.00016
5412,5e0j,IC50,6100.0,5.21,-7.11,0.00016
5415,5oje,Ki,6100.0,5.21,-7.11,0.00016
5433,1f3j,Kd,6000.0,5.22,-7.12,0.00017
5434,1gi9,Ki,6000.0,5.22,-7.12,0.00017
5435,1gjd,Ki,6000.0,5.22,-7.12,0.00017
5436,1h1h,Ki,6000.0,5.22,-7.12,0.00017
5438,1j17,Ki,6050.0,5.22,-7.11,0.00017
5439,1o5c,Ki,6000.0,5.22,-7.12,0.00017
5442,1w4o,Ki,6000.0,5.22,-7.12,0.00017
5448,2hxm,Ki,6000.0,5.22,-7.12,0.00017
5451,2rfy,Kd,6000.0,5.22,-7.12,0.00017
5453,2xow,IC50,6000.0,5.22,-7.12,0.00017
5455,2zxd,Ki,6000.0,5.22,-7.12,0.00017
5460,3iof,Ki,6000.0,5.22,-7.12,0.00017
5472,3udp,IC50,6000.0,5.22,-7.12,0.00017
5474,4kup,Ki,6000.0,5.22,-7.12,0.00017
5477,4u71,Ki,6000.0,5.22,-7.12,0.00017
5482,5ev8,Ki,6000.0,5.22,-7.12,0.00017
5493,1ndw,Ki,5900.0,5.23,-7.13,0.00017
5496,3lc3,Ki,5900.0,5.23,-7.13,0.00017
5499,3wqw,Kd,5900.0,5.23,-7.13,0.00017
5515,1fh7,Ki,5800.0,5.24,-7.14,0.00017
5524,2vgc,Ki,5760.0,5.24,-7.14,0.00017
5526,3aw0,IC50,5700.0,5.24,-7.15,0.00018
5527,3e16,Ki,5780.0,5.24,-7.14,0.00017
5533,3qck,IC50,5800.0,5.24,-7.14,0.00017
5545,4idn,Kd,5770.0,5.24,-7.14,0.00017
5547,4j70,IC50,5700.0,5.24,-7.15,0.00018
5550,4utx,Kd,5780.0,5.24,-7.14,0.00017
5551,4uua,Kd,5780.0,5.24,-7.14,0.00017
5558,5edd,Kd,5700.0,5.24,-7.15,0.00018
5575,3u1i,Ki,5600.0,5.25,-7.16,0.00018
5576,4flk,IC50,5580.0,5.25,-7.16,0.00018
5578,4pkv,IC50,5600.0,5.25,-7.16,0.00018
5593,1w4q,Ki,5500.0,5.26,-7.17,0.00018
5597,2vcb,Kd,5500.0,5.26,-7.17,0.00018
5604,4qz5,IC50,5452.0,5.26,-7.18,0.00018
5605,4r5x,Ki,5500.0,5.26,-7.17,0.00018
5607,5a7i,IC50,5500.0,5.26,-7.17,0.00018
5608,5akz,IC50,5490.0,5.26,-7.17,0.00018
5624,3chp,IC50,5400.0,5.27,-7.18,0.00019
5627,3tkw,Kd,5400.0,5.27,-7.18,0.00019
5634,4zx6,Ki,5400.0,5.27,-7.18,0.00019
5644,1f5l,Ki,5300.0,5.28,-7.19,0.00019
5648,2vip,IC50,5200.0,5.28,-7.2,0.00019
5654,3o5x,Ki,5200.0,5.28,-7.2,0.00019
5656,3zmh,IC50,5267.0,5.28,-7.2,0.00019
5662,5ect,Kd,5200.0,5.28,-7.2,0.00019
5663,5faq,Kd,5300.0,5.28,-7.19,0.00019
5665,5ief,IC50,5200.0,5.28,-7.2,0.00019
5676,1c88,Ki,5100.0,5.29,-7.22,0.0002
5678,2wc4,Kd,5100.0,5.29,-7.22,0.0002
5682,4fll,IC50,5140.0,5.29,-7.21,0.00019
5684,4u0g,IC50,5100.0,5.29,-7.22,0.0002
5685,4wy1,IC50,5100.0,5.29,-7.22,0.0002
5688,5y59,Kd,5100.0,5.29,-7.22,0.0002
5691,6p5w,IC50,5100.0,5.29,-7.22,0.0002
5694,1g9a,IC50,5000.0,5.3,-7.23,0.0002
5695,1g9b,IC50,5000.0,5.3,-7.23,0.0002
5696,1g9c,IC50,5000.0,5.3,-7.23,0.0002
5697,1g9d,IC50,5000.0,5.3,-7.23,0.0002
5700,1o0f,Ki,5000.0,5.3,-7.23,0.0002
5706,1vyq,Ki,4980.0,5.3,-7.23,0.0002
5715,2oyk,Ki,5000.0,5.3,-7.23,0.0002
5717,2vj1,IC50,5000.0,5.3,-7.23,0.0002
5718,2vk6,Ki,5000.0,5.3,-7.23,0.0002
5720,2zxb,Ki,5000.0,5.3,-7.23,0.0002
5723,3ckr,Ki,5001.0,5.3,-7.23,0.0002
5734,3pgl,Ki,5000.0,5.3,-7.23,0.0002
5749,4oem,Ki,5000.0,5.3,-7.23,0.0002
5751,4x1q,Kd,5040.0,5.3,-7.22,0.0002
5756,5a85,IC50,5010.0,5.3,-7.23,0.0002
5758,5bwb,Ki,5000.0,5.3,-7.23,0.0002
5772,6qha,IC50,5010.0,5.3,-7.23,0.0002
5783,4u1b,Ki,4900.0,5.31,-7.24,0.0002
5785,4x6k,IC50,4870.0,5.31,-7.24,0.00021
5788,5j47,IC50,4900.0,5.31,-7.24,0.0002
5790,5n2z,Kd,4900.0,5.31,-7.24,0.0002
5795,1oim,Kd,4800.0,5.32,-7.25,0.00021
5797,2f6z,IC50,4800.0,5.32,-7.25,0.00021
5808,4qag,IC50,4800.0,5.32,-7.25,0.00021
5812,4xjr,IC50,4800.0,5.32,-7.25,0.00021
5816,5ks7,Kd,4800.0,5.32,-7.25,0.00021
5826,3arx,Kd,4700.0,5.33,-7.26,0.00021
5828,3gjq,Ki,4700.0,5.33,-7.26,0.00021
5840,5cqx,Kd,4700.0,5.33,-7.26,0.00021
5850,1hee,Ki,4600.0,5.34,-7.28,0.00022
5854,1zgi,Ki,4600.0,5.34,-7.28,0.00022
5859,3k4q,Ki,4600.0,5.34,-7.28,0.00022
5863,3qiy,Ki,4600.0,5.34,-7.28,0.00022
5865,3vb5,IC50,4600.0,5.34,-7.28,0.00022
5866,3vv7,IC50,4600.0,5.34,-7.28,0.00022
5876,5yr6,Ki,4570.0,5.34,-7.28,0.00022
5879,1ql9,Ki,4450.0,5.35,-7.3,0.00022
5880,1wb0,IC50,4500.0,5.35,-7.29,0.00022
5882,2gkl,Ki,4500.0,5.35,-7.29,0.00022
5887,3bc4,Ki,4500.0,5.35,-7.29,0.00022
5888,3e9b,Ki,4500.0,5.35,-7.29,0.00022
5896,4ep2,Kd,4430.0,5.35,-7.3,0.00023
5897,4ie2,IC50,4500.0,5.35,-7.29,0.00022
5911,6of5,Ki,4500.0,5.35,-7.29,0.00022
5921,2qlj,Ki,4400.0,5.36,-7.3,0.00023
5923,3bv9,Ki,4400.0,5.36,-7.3,0.00023
5928,4c1d,IC50,4400.0,5.36,-7.3,0.00023
5931,4kod,Kd,4370.0,5.36,-7.31,0.00023
5933,4qwi,IC50,4401.0,5.36,-7.3,0.00023
5939,5t4e,IC50,4376.0,5.36,-7.31,0.00023
5945,6fu1,IC50,4400.0,5.36,-7.3,0.00023
5951,1gpk,Ki,4300.0,5.37,-7.32,0.00023
5952,1sgu,Ki,4235.0,5.37,-7.33,0.00024
5954,2h2d,Kd,4300.0,5.37,-7.32,0.00023
5960,3wmb,Ki,4280.0,5.37,-7.32,0.00023
5982,1g3e,Ki,4200.0,5.38,-7.33,0.00024
5983,1hs6,IC50,4200.0,5.38,-7.33,0.00024
5984,1ke0,Ki,4200.0,5.38,-7.33,0.00024
5985,1thr,IC50,4200.0,5.38,-7.33,0.00024
5989,2ohu,IC50,4200.0,5.38,-7.33,0.00024
5990,2qhd,Kd,4200.0,5.38,-7.33,0.00024
6003,4qvw,IC50,4138.0,5.38,-7.34,0.00024
6011,1hy7,IC50,4090.0,5.39,-7.35,0.00024
6012,1kyn,IC50,4100.0,5.39,-7.35,0.00024
6013,1qbv,Ki,4100.0,5.39,-7.35,0.00024
6022,3fzc,Ki,4100.0,5.39,-7.35,0.00024
6031,4ej8,Kd,4100.0,5.39,-7.35,0.00024
6047,1f8b,Ki,4000.0,5.4,-7.36,0.00025
6049,1mmr,Ki,4000.0,5.4,-7.36,0.00025
6052,1nym,Ki,4000.0,5.4,-7.36,0.00025
6062,1uvs,Ki,4000.0,5.4,-7.36,0.00025
6066,2g24,IC50,4000.0,5.4,-7.36,0.00025
6070,2wzz,IC50,4000.0,5.4,-7.36,0.00025
6071,3arr,Kd,4000.0,5.4,-7.36,0.00025
6078,3pma,Kd,4000.0,5.4,-7.36,0.00025
6079,3qcl,IC50,4000.0,5.4,-7.36,0.00025
6090,4rqz,Kd,4000.0,5.4,-7.36,0.00025
6113,1xxe,Ki,3900.0,5.41,-7.37,0.00026
6115,2aia,IC50,3900.0,5.41,-7.37,0.00026
6116,2j47,Ki,3900.0,5.41,-7.37,0.00026
6118,3arn,IC50,3900.0,5.41,-7.37,0.00026
6128,4tun,Kd,3870.0,5.41,-7.38,0.00026
6129,4u6z,Ki,3900.0,5.41,-7.37,0.00026
6136,5m7t,Ki,3900.0,5.41,-7.37,0.00026
6147,1gja,Ki,3800.0,5.42,-7.39,0.00026
6149,1nu8,Kd,3800.0,5.42,-7.39,0.00026
6152,1xot,IC50,3800.0,5.42,-7.39,0.00026
6157,3l4t,Ki,3800.0,5.42,-7.39,0.00026
6159,3qci,IC50,3800.0,5.42,-7.39,0.00026
6160,3rl4,IC50,3800.0,5.42,-7.39,0.00026
6173,1fq7,Ki,3740.0,5.43,-7.4,0.00027
6177,2qu2,IC50,3700.0,5.43,-7.41,0.00027
6180,3k5f,IC50,3700.0,5.43,-7.41,0.00027
6182,3qlc,Kd,3700.0,5.43,-7.41,0.00027
6187,4p2t,IC50,3700.0,5.43,-7.41,0.00027
6188,4pnc,IC50,3700.0,5.43,-7.41,0.00027
6199,1a4q,IC50,3600.0,5.44,-7.42,0.00028
6204,2q6f,Ki,3600.0,5.44,-7.42,0.00028
6208,3lp7,Kd,3600.0,5.44,-7.42,0.00028
6211,3run,Kd,3600.0,5.44,-7.42,0.00028
6214,4dju,Ki,3600.0,5.44,-7.42,0.00028
6215,4fli,IC50,3590.0,5.44,-7.42,0.00028
6219,4qz1,IC50,3658.0,5.44,-7.41,0.00027
6223,5e3a,Kd,3600.0,5.44,-7.42,0.00028
6235,2iko,Kd,3571.0,5.45,-7.43,0.00028
6247,2fie,IC50,3500.0,5.46,-7.44,0.00029
6248,2gg9,IC50,3500.0,5.46,-7.44,0.00029
6252,3s22,IC50,3500.0,5.46,-7.44,0.00029
6256,4mvn,Ki,3500.0,5.46,-7.44,0.00029
6257,4qz0,IC50,3502.0,5.46,-7.44,0.00029
6260,5mnr,Kd,3440.0,5.46,-7.45,0.00029
6274,1g7f,Ki,3400.0,5.47,-7.46,0.00029
6275,1gi1,Ki,3400.0,5.47,-7.46,0.00029
6277,1o2s,Ki,3400.0,5.47,-7.46,0.00029
6288,4n6g,Kd,3400.0,5.47,-7.46,0.00029
6289,4n7j,Kd,3400.0,5.47,-7.46,0.00029
6290,4n7m,Kd,3400.0,5.47,-7.46,0.00029
6296,5gu4,Kd,3400.0,5.47,-7.46,0.00029
6306,2cbv,Kd,3300.0,5.48,-7.47,0.0003
6311,2wxd,IC50,3300.0,5.48,-7.47,0.0003
6317,3qch,IC50,3300.0,5.48,-7.47,0.0003
6318,3vp1,IC50,3300.0,5.48,-7.47,0.0003
6330,4tmf,IC50,3300.0,5.48,-7.47,0.0003
6335,5alx,IC50,3277.0,5.48,-7.48,0.00031
6336,5aqz,Kd,3300.0,5.48,-7.47,0.0003
6341,5lkr,IC50,3306.0,5.48,-7.47,0.0003
6351,1pyn,Ki,3200.0,5.49,-7.49,0.00031
6354,2h4k,Ki,3200.0,5.49,-7.49,0.00031
6358,2r3y,Kd,3200.0,5.49,-7.49,0.00031
6359,2uy5,Ki,3200.0,5.49,-7.49,0.00031
6361,3bvb,Kd,3200.0,5.49,-7.49,0.00031
6363,3h0b,IC50,3200.0,5.49,-7.49,0.00031
6365,3i73,Kd,3230.0,5.49,-7.49,0.00031
6372,4lv3,Ki,3200.0,5.49,-7.49,0.00031
6392,2ajb,Ki,3140.0,5.5,-7.5,0.00032
6406,6s0e,Ki,3170.0,5.5,-7.5,0.00032
6407,1b2i,IC50,3100.0,5.51,-7.51,0.00032
6415,3da9,Kd,3100.0,5.51,-7.51,0.00032
6420,3vgc,Ki,3110.0,5.51,-7.51,0.00032
6421,4i9c,Kd,3100.0,5.51,-7.51,0.00032
6423,4qwu,IC50,3120.0,5.51,-7.51,0.00032
6425,4qz3,IC50,3085.0,5.51,-7.51,0.00032
6426,4wz5,IC50,3100.0,5.51,-7.51,0.00032
6430,5h8x,IC50,3100.0,5.51,-7.51,0.00032
6437,6ewe,IC50,3100.0,5.51,-7.51,0.00032
6447,1tl9,IC50,3000.0,5.52,-7.53,0.00033
6452,2ga2,IC50,3000.0,5.52,-7.53,0.00033
6454,2gz8,IC50,3000.0,5.52,-7.53,0.00033
6458,2ydt,Ki,3000.0,5.52,-7.53,0.00033
6464,3iog,Ki,3000.0,5.52,-7.53,0.00033
6465,3t6y,Ki,3000.0,5.52,-7.53,0.00033
6468,4de3,Ki,3000.0,5.52,-7.53,0.00033
6488,5zma,IC50,3000.0,5.52,-7.53,0.00033
6496,6qfg,IC50,3010.0,5.52,-7.53,0.00033
6501,4qz6,IC50,2979.0,5.53,-7.53,0.00034
6507,1bio,IC50,2900.0,5.54,-7.55,0.00034
6508,1bjv,Ki,2900.0,5.54,-7.55,0.00034
6511,1kdw,Ki,2900.0,5.54,-7.55,0.00034
6516,2nq7,IC50,2900.0,5.54,-7.55,0.00034
6521,3f07,IC50,2900.0,5.54,-7.55,0.00034
6529,4dtt,IC50,2900.0,5.54,-7.55,0.00034
6536,5a81,Kd,2900.0,5.54,-7.55,0.00034
6544,1g3d,Ki,2800.0,5.55,-7.57,0.00036
6548,2iuz,Ki,2800.0,5.55,-7.57,0.00036
6549,2wyn,Ki,2800.0,5.55,-7.57,0.00036
6550,3fkt,IC50,2800.0,5.55,-7.57,0.00036
6553,4fri,IC50,2850.0,5.55,-7.56,0.00035
6556,4p5e,Ki,2800.0,5.55,-7.57,0.00036
6557,4pqa,Ki,2800.0,5.55,-7.57,0.00036
6559,4wbg,Ki,2850.0,5.55,-7.56,0.00035
6579,5alj,IC50,2737.0,5.56,-7.58,0.00037
6586,1jak,Ki,2700.0,5.57,-7.59,0.00037
6599,3vtr,Ki,2714.0,5.57,-7.59,0.00037
6604,5all,IC50,2678.0,5.57,-7.6,0.00037
6633,3nzi,IC50,2600.0,5.59,-7.61,0.00038
6634,3sha,Ki,2600.0,5.59,-7.61,0.00038
6638,4inr,IC50,2600.0,5.59,-7.61,0.00038
6639,4kxm,Kd,2600.0,5.59,-7.61,0.00038
6646,5n9r,Kd,2600.0,5.59,-7.61,0.00038
6650,5wg9,Ki,2600.0,5.59,-7.61,0.00038
6659,1fwe,Ki,2500.0,5.6,-7.64,0.0004
6662,1lev,IC50,2500.0,5.6,-7.64,0.0004
6666,2f71,IC50,2500.0,5.6,-7.64,0.0004
6668,2wca,Ki,2500.0,5.6,-7.64,0.0004
6677,3qce,Ki,2500.0,5.6,-7.64,0.0004
6678,3qcf,Ki,2500.0,5.6,-7.64,0.0004
6682,4btl,IC50,2500.0,5.6,-7.64,0.0004
6683,4eqj,Kd,2520.0,5.6,-7.63,0.0004
6685,4os1,Ki,2500.0,5.6,-7.64,0.0004
6688,4wz6,Kd,2500.0,5.6,-7.64,0.0004
6692,5a82,IC50,2510.0,5.6,-7.64,0.0004
6693,5boy,IC50,2500.0,5.6,-7.64,0.0004
6695,5dj5,IC50,2500.0,5.6,-7.64,0.0004
6708,5ll7,Ki,2430.0,5.61,-7.65,0.00041
6711,6qs1,Ki,2430.0,5.61,-7.65,0.00041
6715,1ejn,Ki,2400.0,5.62,-7.66,0.00042
6732,4ddy,Ki,2400.0,5.62,-7.66,0.00042
6737,4iid,Ki,2400.0,5.62,-7.66,0.00042
6745,4txe,IC50,2400.0,5.62,-7.66,0.00042
6746,5e0h,IC50,2400.0,5.62,-7.66,0.00042
6760,3gy3,Kd,2360.0,5.63,-7.67,0.00042
6765,1f57,Ki,2300.0,5.64,-7.69,0.00043
6769,1hte,IC50,2265.0,5.64,-7.7,0.00044
6772,1y3v,Ki,2300.0,5.64,-7.69,0.00043
6773,1y3y,Ki,2300.0,5.64,-7.69,0.00043
6774,1z9g,Ki,2300.0,5.64,-7.69,0.00043
6783,3arv,Kd,2300.0,5.64,-7.69,0.00043
6784,3fv7,Ki,2300.0,5.64,-7.69,0.00043
6801,4zqt,Ki,2300.0,5.64,-7.69,0.00043
6820,1hq5,Kd,2220.0,5.65,-7.71,0.00045
6825,4qz7,IC50,2262.0,5.65,-7.7,0.00044
6826,4zsq,IC50,2250.0,5.65,-7.7,0.00044
6831,1n5r,Ki,2200.0,5.66,-7.71,0.00045
6836,2aie,IC50,2200.0,5.66,-7.71,0.00045
6837,2aod,Ki,2170.0,5.66,-7.72,0.00046
6841,2nxd,Kd,2200.0,5.66,-7.71,0.00045
6842,2op9,Ki,2200.0,5.66,-7.71,0.00045
6844,2x97,Ki,2200.0,5.66,-7.71,0.00045
6846,3b1t,IC50,2200.0,5.66,-7.71,0.00045
6850,3mke,Ki,2200.0,5.66,-7.71,0.00045
6871,5c28,Ki,2200.0,5.66,-7.71,0.00045
6874,5g3m,IC50,2200.0,5.66,-7.71,0.00045
6878,5ov9,IC50,2200.0,5.66,-7.71,0.00045
6880,5tcc,Kd,2210.0,5.66,-7.71,0.00045
6892,2bb7,IC50,2140.0,5.67,-7.73,0.00047
6895,2pqz,Ki,2150.0,5.67,-7.73,0.00047
6896,2qwf,Ki,2160.0,5.67,-7.72,0.00046
6898,3zmp,IC50,2130.0,5.67,-7.73,0.00047
6903,5zcu,IC50,2160.0,5.67,-7.72,0.00046
6909,1gnn,Ki,2100.0,5.68,-7.74,0.00048
6913,1pwu,Ki,2100.0,5.68,-7.74,0.00048
6917,2cbu,Kd,2100.0,5.68,-7.74,0.00048
6923,2vr4,Ki,2100.0,5.68,-7.74,0.00048
6927,3d45,Kd,2100.0,5.68,-7.74,0.00048
6943,4wku,Ki,2100.0,5.68,-7.74,0.00048
6955,3sji,IC50,2060.0,5.69,-7.75,0.00049
6957,5ans,IC50,2056.0,5.69,-7.75,0.00049
6961,6qff,IC50,2040.0,5.69,-7.76,0.00049
6962,1a46,Ki,2000.0,5.7,-7.77,0.0005
6967,1g4k,IC50,2000.0,5.7,-7.77,0.0005
6973,1n1m,Ki,2000.0,5.7,-7.77,0.0005
6977,1y2d,IC50,2000.0,5.7,-7.77,0.0005
6980,2avm,Ki,2000.0,5.7,-7.77,0.0005
6981,2bgn,Ki,2000.0,5.7,-7.77,0.0005
6990,2o3z,Kd,2000.0,5.7,-7.77,0.0005
6995,2ya6,Ki,2000.0,5.7,-7.77,0.0005
7001,3d4y,Ki,2000.0,5.7,-7.77,0.0005
7007,3g0c,IC50,2000.0,5.7,-7.77,0.0005
7008,3kku,Ki,2000.0,5.7,-7.77,0.0005
7012,3srg,Ki,2000.0,5.7,-7.77,0.0005
7013,3udy,IC50,2000.0,5.7,-7.77,0.0005
7016,4bs0,Ki,2000.0,5.7,-7.77,0.0005
7023,4l2l,Ki,2000.0,5.7,-7.77,0.0005
7029,4ysi,Kd,2000.0,5.7,-7.77,0.0005
7030,4z0u,Kd,2000.0,5.7,-7.77,0.0005
7037,5jar,IC50,2000.0,5.7,-7.77,0.0005
7040,5lz4,Kd,2000.0,5.7,-7.77,0.0005
7063,7gch,Ki,2000.0,5.7,-7.77,0.0005
7064,9lpr,Ki,2000.0,5.7,-7.77,0.0005
7066,2oz2,Kd,1930.0,5.71,-7.79,0.00052
7067,2uz9,Ki,1960.0,5.71,-7.78,0.00051
7073,4mny,Ki,1960.0,5.71,-7.78,0.00051
7082,2hob,Ki,1900.0,5.72,-7.8,0.00053
7086,3b1u,IC50,1900.0,5.72,-7.8,0.00053
7091,3shc,Ki,1900.0,5.72,-7.8,0.00053
7093,3tne,Ki,1900.0,5.72,-7.8,0.00053
7094,4a6v,IC50,1900.0,5.72,-7.8,0.00053
7095,4a6w,IC50,1900.0,5.72,-7.8,0.00053
7108,4obz,IC50,1900.0,5.72,-7.8,0.00053
7111,4zw6,Ki,1900.0,5.72,-7.8,0.00053
7137,1g3b,Ki,1800.0,5.74,-7.83,0.00056
7139,1o32,Ki,1800.0,5.74,-7.83,0.00056
7140,1o33,Ki,1800.0,5.74,-7.83,0.00056
7141,1o34,Ki,1800.0,5.74,-7.83,0.00056
7142,1o5e,Ki,1800.0,5.74,-7.83,0.00056
7145,1zdp,Ki,1800.0,5.74,-7.83,0.00056
7149,2flb,Ki,1800.0,5.74,-7.83,0.00056
7152,2ph8,IC50,1800.0,5.74,-7.83,0.00056
7154,2viy,IC50,1800.0,5.74,-7.83,0.00056
7155,2xk1,IC50,1800.0,5.74,-7.83,0.00056
7161,3gy2,Kd,1800.0,5.74,-7.83,0.00056
7169,3qw7,IC50,1800.0,5.74,-7.83,0.00056
7172,3wz7,Ki,1800.0,5.74,-7.83,0.00056
7174,4d8n,IC50,1800.0,5.74,-7.83,0.00056
7188,4p4d,IC50,1800.0,5.74,-7.83,0.00056
7192,4yog,IC50,1800.0,5.74,-7.83,0.00056
7193,4zsp,IC50,1830.0,5.74,-7.82,0.00055
7194,5am5,IC50,1820.0,5.74,-7.83,0.00055
7200,5fos,Kd,1800.0,5.74,-7.83,0.00056
7203,5ieg,IC50,1800.0,5.74,-7.83,0.00056
7210,5sve,Kd,1800.0,5.74,-7.83,0.00056
7215,5wg8,IC50,1820.0,5.74,-7.83,0.00055
7224,2ya8,Ki,1770.0,5.75,-7.84,0.00056
7229,4iku,IC50,1790.0,5.75,-7.84,0.00056
7232,5c1x,IC50,1767.0,5.75,-7.84,0.00057
7243,1rhm,IC50,1735.0,5.76,-7.85,0.00058
7244,2cmc,IC50,1750.0,5.76,-7.85,0.00057
7245,2gg7,IC50,1750.0,5.76,-7.85,0.00057
7250,4mnw,Ki,1720.0,5.76,-7.86,0.00058
7259,1jj9,IC50,1700.0,5.77,-7.87,0.00059
7261,1kds,Ki,1700.0,5.77,-7.87,0.00059
7262,1o5b,Ki,1700.0,5.77,-7.87,0.00059
7264,1ur9,Ki,1700.0,5.77,-7.87,0.00059
7266,1y3w,Ki,1680.0,5.77,-7.87,0.0006
7268,2gg0,IC50,1700.0,5.77,-7.87,0.00059
7269,2h44,IC50,1700.0,5.77,-7.87,0.00059
7271,2psx,Ki,1700.0,5.77,-7.87,0.00059
7272,2vcg,IC50,1690.0,5.77,-7.87,0.00059
7285,3rm4,Kd,1690.0,5.77,-7.87,0.00059
7290,4mbf,Ki,1700.0,5.77,-7.87,0.00059
7294,4qwj,IC50,1686.0,5.77,-7.87,0.00059
7302,5d1t,IC50,1700.0,5.77,-7.87,0.00059
7305,5gwa,Ki,1710.0,5.77,-7.86,0.00058
